GroupNum,Group,Ind_vs_Comb,Plate,Worm,PlateGroup,MET ,NMN,CR,Time,Censoring,NaturalDeath,Contam_Level,Contam_Level_Binary,Contam_Type
1,Control,Control,1,1,1,0,0,0,4,1,0,None,Low,None
1,Control,Control,1,2,1,0,0,0,4,1,0,None,Low,None
1,Control,Control,1,3,1,0,0,0,15,0,1,None,Low,None
1,Control,Control,1,4,1,0,0,0,16,0,1,None,Low,None
1,Control,Control,1,5,1,0,0,0,19,0,1,None,Low,None
1,Control,Control,1,6,1,0,0,0,19,0,1,None,Low,None
1,Control,Control,1,7,1,0,0,0,19,0,1,None,Low,None
1,Control,Control,1,8,1,0,0,0,19,0,1,None,Low,None
1,Control,Control,1,9,1,0,0,0,19,0,1,None,Low,None
1,Control,Control,1,10,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,11,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,12,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,13,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,14,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,15,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,16,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,17,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,18,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,19,1,0,0,0,21,0,1,None,Low,None
1,Control,Control,1,20,1,0,0,0,24,0,1,None,Low,None
1,Control,Control,2,21,2,0,0,0,7,1,0,None,Low,None
1,Control,Control,2,22,2,0,0,0,15,0,1,None,Low,None
1,Control,Control,2,23,2,0,0,0,18,0,1,None,Low,None
1,Control,Control,2,24,2,0,0,0,19,0,1,None,Low,None
1,Control,Control,2,25,2,0,0,0,19,0,1,None,Low,None
1,Control,Control,2,26,2,0,0,0,19,0,1,None,Low,None
1,Control,Control,2,27,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,28,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,29,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,30,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,31,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,32,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,33,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,34,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,35,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,36,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,37,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,38,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,39,2,0,0,0,21,0,1,None,Low,None
1,Control,Control,2,40,2,0,0,0,24,0,1,None,Low,None
1,Control,Control,3,41,3,0,0,0,4,1,0,None,Low,None
1,Control,Control,3,42,3,0,0,0,4,1,0,None,Low,None
1,Control,Control,3,43,3,0,0,0,17,0,1,None,Low,None
1,Control,Control,3,44,3,0,0,0,18,0,1,None,Low,None
1,Control,Control,3,45,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,46,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,47,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,48,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,49,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,50,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,51,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,52,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,53,3,0,0,0,21,0,1,None,Low,None
1,Control,Control,3,54,3,0,0,0,24,0,1,None,Low,None
1,Control,Control,3,55,3,0,0,0,24,0,1,None,Low,None
1,Control,Control,3,56,3,0,0,0,24,0,1,None,Low,None
1,Control,Control,3,57,3,0,0,0,24,0,1,None,Low,None
1,Control,Control,3,58,3,0,0,0,25,0,1,None,Low,None
1,Control,Control,3,59,3,0,0,0,25,0,1,None,Low,None
1,Control,Control,3,60,3,0,0,0,27,0,1,None,Low,None
1,Control,Control,4,61,4,0,0,0,4,1,0,None,Low,None
1,Control,Control,4,62,4,0,0,0,7,1,0,None,Low,None
1,Control,Control,4,63,4,0,0,0,12,0,1,None,Low,None
1,Control,Control,4,64,4,0,0,0,16,0,1,None,Low,None
1,Control,Control,4,65,4,0,0,0,17,0,1,None,Low,None
1,Control,Control,4,66,4,0,0,0,18,0,1,None,Low,None
1,Control,Control,4,67,4,0,0,0,19,0,1,None,Low,None
1,Control,Control,4,68,4,0,0,0,19,0,1,None,Low,None
1,Control,Control,4,69,4,0,0,0,19,0,1,None,Low,None
1,Control,Control,4,70,4,0,0,0,19,0,1,None,Low,None
1,Control,Control,4,71,4,0,0,0,19,0,1,None,Low,None
1,Control,Control,4,72,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,73,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,74,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,75,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,76,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,77,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,78,4,0,0,0,21,0,1,None,Low,None
1,Control,Control,4,79,4,0,0,0,24,0,1,None,Low,None
1,Control,Control,4,80,4,0,0,0,24,0,1,None,Low,None
1,Control,Control,5,81,5,0,0,0,18,0,1,None,Low,None
1,Control,Control,5,82,5,0,0,0,18,0,1,None,Low,None
1,Control,Control,5,83,5,0,0,0,19,0,1,None,Low,None
1,Control,Control,5,84,5,0,0,0,19,0,1,None,Low,None
1,Control,Control,5,85,5,0,0,0,19,0,1,None,Low,None
1,Control,Control,5,86,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,87,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,88,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,89,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,90,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,91,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,92,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,93,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,94,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,95,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,96,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,97,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,98,5,0,0,0,21,0,1,None,Low,None
1,Control,Control,5,99,5,0,0,0,24,0,1,None,Low,None
1,Control,Control,5,100,5,0,0,0,25,0,1,None,Low,None
2,MET,Single,1,101,6,1,0,0,4,1,0,None,Low,None
2,MET,Single,1,102,6,1,0,0,15,0,1,None,Low,None
2,MET,Single,1,103,6,1,0,0,19,0,1,None,Low,None
2,MET,Single,1,104,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,105,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,106,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,107,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,108,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,109,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,110,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,111,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,112,6,1,0,0,21,0,1,None,Low,None
2,MET,Single,1,113,6,1,0,0,24,1,0,None,Low,None
2,MET,Single,1,114,6,1,0,0,24,0,1,None,Low,None
2,MET,Single,1,115,6,1,0,0,24,0,1,None,Low,None
2,MET,Single,1,116,6,1,0,0,24,0,1,None,Low,None
2,MET,Single,1,117,6,1,0,0,25,0,1,None,Low,None
2,MET,Single,1,118,6,1,0,0,26,0,1,None,Low,None
2,MET,Single,1,119,6,1,0,0,27,0,1,None,Low,None
2,MET,Single,1,120,6,1,0,0,29,0,1,None,Low,None
